course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
SDEV GU4050,US WATER & ENERGY POLICY,"Course Summary: Water, one of humankind’s first power sources, remains critically important to the task of maintaining a sustainable energy supply, in the United States and elsewhere. Conversely, the need to provide safe drinking water and keep America’s rivers clean cannot be met without access to reliable energy supplies. As the impact of climate disruption and other resource constraints begins to mount, the water/energy nexus is growing increasingly complex and conflict-prone. Essential Connections begins by examining the development of America’s water and energy policies over the past century and how such policies helped to shape present-day environmental law and regulation. Our focus then turns to the current state of US water and energy resources and policy, covering issues such as oil and gas exploration, nuclear energy, hydroelectric power and renewables. We also examine questions of inclusion and equity in connection with the ways in which communities allocate their water and energy resources and burdens along racial, ethnic and socioeconomic lines. The third and final section of the course addresses the prospects for establishing water and energy policies that can withstand climate disruption, scarcity and, perhaps most importantly, America’s seemingly endless appetite for political dysfunction. By semester’s end, students will better understand the state of America’s energy and water supply systems and current efforts to cope with depletion, climate change and related threats affecting these critical, highly-interdependent systems. As a final project, students will utilize the knowledge gained during the semester to create specific proposals for preserving and enhancing the sustainability of US water and energy resources.",Paul A Gallay,,,11587,,W4050-20261-001,,Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W4050-20261-001/,,In-Person,,3,,,20261SDEV4050W001,SEMINAR
SDEV GU4325,"Plants, Animals and Personhood","This course is intended to be an opportunity to review the relation between the word “person” and plants and animals, with whom humans abide in a biosphere with no natural boundaries or territories.  While personhood is a recognition of human capability and agency, we have not taken many steps in the direction of recognizing the capability and agency of plants and animals.  Moreover, it is clear that we have diminished many of their functions and even annihilated many of their entire populations.  Nonetheless, there is movement to change this. In our course, three major features of personhood are explored: standing, rights and identity.  Each of these three features are divided into two types:  legal and spiritual standing, juridical and birth rights, and empirical and narrative identities.  Animals and plants are discussed in the context of each of the six types; and are discussed in that order (animals first and plants second) because the movement to change the existing conditions has been more active in relation to animals than to plants.  The growing tendency to blend both plant personhood and animal personhood into environmental or Nature personhood will also be explored.  The overall aim is to help reverse the deleterious conditions generated by the Anthropocene, in which we, and the plants and animals, struggle to live.",Adela J Gondek,,,11853,,W4325-20261-001,"PLANTS, ANIMALS & PERSONH",Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W4325-20261-001/,,In-Person,,3,,,20261SDEV4325W001,SEMINAR
SDEV GU4400,Sustainable Development in Rwanda,"This travel course will give students the opportunity to explore what sustainable development means in the context of Sub-Saharan Africa. Satisfying the workshop requirement for SDEV majors, the course is organized around two projects that students will tackle in teams. Ahead of traveling to Rwanda, three main activities will structure the course. First, students will learn about colonial history and current sustainable development efforts in Sub-Saharan Africa. Second, they will be organized into teams to pursue preliminary research on one of two projects. Third, they will be paired with an undergraduate student at the University of Rwanda and begin regular correspondence using WhatsApp. The travel week will be held over spring break. We will be based in the capitol city Kigali, with some in-country travel to explore beyond the urban core. Students will work in teams alongside their University of Rwanda peers to advance the goals of their project. When we return to the U.S., the final weeks of the class will be devoted to focused team work, as students complete their projects.",Lisa Dale,,,11496,,W4400-20261-001,SDEV IN RWANDA,Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W4400-20261-001/,,In-Person,,4,,,20261SDEV4400W001,SEMINAR
SDEV GU4500,SUSTAINABILITY AND THE MEANING OF PLACE,"In this class, students will travel to Cuttyhunk Island in Massachusetts to explore issues of history, sustainability, and climate change. It will serve to address the one-credit practicum requirement in the Undergraduate Program in Sustainable Development.  The overarching question students will ask is: what does it mean to inhabit a place well? To answer this, students will read a selection of literary, historical, and scientific texts while performing physical labor including meal preparation and oyster cultivation on Cuttyhunk Island and assuming responsibility for their classmate community through self-governance. Taught in collaboration with faculty at the Gull Island Institute, the course enables students to critically investigate multiple ways in which knowledge of place is produced and to explore how such knowledge informs, and ought to inform, practices of sustainable development. In traveling to Cuttyhunk Island, students will take up a standpoint from which to consider their own learning goals and develop approaches to more fruitfully engaging the places of Manhattan Island and the Columbia University campus in the course of their SDEV studies.
  
The class will use the physical setting of islands, and the conjunction of seminar with labor, self-governance, and everyday life, to connect different kinds of knowledge across boundaries of discipline and tradition, thought, and embodied practice. Students will analyze written texts, but they will also be challenged to read and interpret a piece of the landscape, an object, or ecosystem through their immersive experience on Cuttyhunk Island. Readings will investigate the natural and human histories of the Buzzards Bay region, contemporary sustainability efforts on Cuttyhunk, as well as the wider assumptions and categories that shape the ideas of sustainability and habitability: what models of action and agency are entailed in these concepts? What relationships between humans and non-human (beings and environments) do such concepts presuppose? Finally, what skills, structures, and actions are necessary to make places habitable, and inhabit them well?",Jason Smerdon,,,16249,,W4500-20261-001,SUSTAINABILITY AND THE ME,Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W4500-20261-001/,,In-Person,,1,,,20261SDEV4500W001,SEMINAR
SDEV GU4660,Biodiversity and the Climate Crisis,"The ‘twin crises’ of biodiversity and climate change are inextricably linked. Biodiversity, much like climate, is a fundamental characteristic of our Earth system and includes not only individual plant, animal, and microbial species, but also their ecological interactions at local, regional, and global scales. Climate change is exacerbating biodiversity loss, which further reduces ecosystem resilience and efficiency, jeopardizing the delivery of services essential to human well-being such as water purification, flood control, soil fertility, pollination and seed dispersal, temperature moderation, direct material and non-material benefits, carbon sequestration, control of non-indigenous species, and regulation of zoonotic diseases. In this course we will use a combination of lectures, student-led discussions, and research papers to explore these interconnections, focusing on food security, habitat types, tipping points, equity, and how biodiversity can both support and be affected by climate mitigation and adaption strategies.",Jenna M Lawrence,,,16243,,W4660-20261-001,BIODIVERSITY & THE CLIMAT,Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W4660-20261-001/,,In-Person,,3,,,20261SDEV4660W001,SEMINAR
SDEV GU4670,ENVIRONMENTAL JUSTICE: A LEGAL FRAMEWORK,"The primary goals of environmental justice advocacy are to ensure the equitable treatment and meaningful participation of historically impacted communities in environmental and climate related matters. The movement is deeply rooted in civil rights, human rights, and environmental law. In this course, we will explore the legal framework that advances environmental justice on the local, state, and federal levels. Our course will also explore the interdependent relationship between environmental justice and sustainability.  Students will take a hands-on approach to environmental justice and will develop key advocacy skills that practitioners use for the communities that they serve. This course will engage students in a critical analysis of existing environmental justice issues to develop a holistic approach for more effective advocacy.",Christine Appah-Gyamfi,,,16244,,W4670-20261-001,EJ: A LEGAL FRAMEWORK FOR,Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W4670-20261-001/,,In-Person,,3,,,20261SDEV4670W001,SEMINAR
SDEV GU4680,Climate and Sustainable Water Systems,"Sustainable water supply, essential for life, is complex and challenging, particularly in the context of climate change. Changing climate affects the availability and quality of water globally. In turn, human use of water produces greenhouse gasses (GHGs) that further exacerbate climate change. Spanning global and individual scale, this course will examine changing interactions of climate and water, implications for human water supply, and steps toward greater sustainability.
  
Part 1
 of the course establishes baseline understanding of natural and human water systems in the context of climate change. What it takes to transform water from its source to “fit-for-purpose” water for domestic, commercial, industrial, and agricultural uses will be examined. The implications of climate change for water systems and the impacts of water development on climate change will also be assessed. The growing challenges of water security, water quality, and water affordability/accessibility will be considered, along with institutional models for water delivery.
  
Part 2
 will delve into pathways toward more sustainable water supplies, with emphasis on safe and affordable drinking water. Means of adaptation and resilience will be explored, from evolving human uses to optimizing water storage and delivery. Throughout Part 2, case studies will bring concepts to reality, engaging students in further exploring strategies and actions to address crucial issues for water sustainability. Practicing leaders from the water field will bring real-world perspectives as guest speakers, sharing direct experience with a specific problem, and engaging with the class in a broader discussion of the issues, led by the instructor.",Cindy Paulson,,,12029,,W4680-20261-001,CLIM & SUSTAINABLE WATER,Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W4680-20261-001/,,In-Person,,3,,,20261SDEV4680W001,SEMINAR
SDEV IA9201,Sustainable Development Seminar II,This course is restricted to PhD in Sustainable Development,Douglas V Almond,,,10258,,U9201-20261-001,Sustainable Development S,PHD-SUSTAINABLE DEVELOPMENT,SDEV,https://doc.sis.columbia.edu/subj/SDEV/U9201-20261-001/,,In-Person,,1.5,,,20261SDEV9201U001,SEMINAR
SDEV IA9201,Sustainable Development Seminar II,This course is restricted to PhD in Sustainable Development,,,,15524,,U9201-20261-R01,Sustainable Development S,PHD-SUSTAINABLE DEVELOPMENT,SDEV,https://doc.sis.columbia.edu/subj/SDEV/U9201-20261-R01/,,In-Person,,0,,,20261SDEV9201UR01,SEMINAR
SDEV IA9230,Experimental Economics,"This course introduces students to the theory and practice of experimental economics with a focus on contemporary methods used in applied microeconomics and economic policy research. Students will study the foundations of causal inference and the rapid expansion of field experiments as a central tool for empirical research during the last fifteen years. The course explains how field investigations have become a primary experimental method across multiple areas of economics including development, labor, environmental policy, and public finance. Students will learn how to design, implement, and interpret field experiments, and how to evaluate their value for policy questions that require credible causal evidence. This course provides essential methodological training for students working in applied microeconomics and economic policy. It will be offered annually and is intended for advanced master’s and doctoral students who aim to strengthen their understanding of empirical strategies that support rigorous policy analysis.",Robert Metcalfe,,,17874,,U9230-20261-001,,PHD-SUSTAINABLE DEVELOPMENT,SDEV,https://doc.sis.columbia.edu/subj/SDEV/U9230-20261-001/,,In-Person,,3,,,20261SDEV9230U001,SEMINAR
SDEV IA9245,Environment & Resource Economics,This course aims to introduce you to the basic concepts of environmental economics.,Douglas V Almond,,,19802,,U9245-20261-001,Environment & Resource Ec,PHD-SUSTAINABLE DEVELOPMENT,SDEV,https://doc.sis.columbia.edu/subj/SDEV/U9245-20261-001/,,In-Person,,3,,,20261SDEV9245U001,SEMINAR
SDEV IA9248,Collective Action for Global Sustainable,"When externalities go uncorrected, and public goods go undersupplied, the reason is not that the market fails; the reason is that governments are unable or unwilling to intervene effectively. The biggest problem is with transnational externalities and regional and global public goods. This is partly because of the scale of these problems, but it is also because the institutional arrangements at this level make effective intervention difficult. There is no World Government. Instead, there are around 200 sovereign states. To support sustainable development globally, states must cooperate, and yet states' self-interests often conflict with their collective interests. This is why all countries agree that collective action must be taken to limit climate change, and yet, though they try and try again, countries seem unable to muster the individual action needed to meet their own collective goal. The aim of this course is to develop an apparatus for understanding international collective action for sustainable development. By an apparatus, I mean a theory, a structured way of looking at and understanding the world. Rather than just present the theory, my aim is to show you why theory is needed, how it has been constructed, and what its strengths and weaknesses are. Basically, in addition to teaching you principles and tools, I want you to come to see how this field has developed, what it has achieved, and where it has fallen short. Throughout the course, we shall also be looking at tests and applications of the theory-empirical and experimental papers in addition to case studies. The course draws from a number of disciplines, especially economics, game theory (analytical and experimental), and international relations-but also international law, philosophy, history, the natural and physical sciences, and engineering. The focus will be on institutions, and the way that they restructure the relations among states to cause states to behave differently-that is, to cause them to undertake collective action. In terms of applications, the course will address not only climate change but also depletion of the ozone layer, trans-boundary air pollution, pollution of the oceans, over-fishing, biodiversity loss, and the emergence and spread of infectious diseases.",Scott Barrett,,,10260,,U9248-20261-001,Collective Action-Global,PHD-SUSTAINABLE DEVELOPMENT,SDEV,https://doc.sis.columbia.edu/subj/SDEV/U9248-20261-001/,,In-Person,,3,,,20261SDEV9248U001,SEMINAR
SDEV IA9280,Causal Inference Workshop,"This 14-week workshop designed for the students in the PhD program in Sustainable Development covers the fundamental theory and techniques of causal inference.  Specifically tailored to  students trained  in econometrics and positioned to conduct interdisciplinary research, it systematically ties back the econometrics approaches covered to the underlying statistical framework and provides the students with  the tools to conduct rigorous empirical analyses, and share and defend their approach in front of both economics and non-economics audiences. Lower-year students  learn the fundamental methods for observational studies, upper-year students discuss how they employ them in their own current research. Participants are presented with the most common methods in the field, their limitations, and best practices, and introduced to underused statistical methods for causal inference.",Suresh Naidu,,,14754,,U9280-20261-001,,PHD-SUSTAINABLE DEVELOPMENT,SDEV,https://doc.sis.columbia.edu/subj/SDEV/U9280-20261-001/,,In-Person,,1.5,,,20261SDEV9280U001,WORKSHOP
SDEV UN2100,Introduction to Climate Justice,"Today, it’s impossible to talk about the climate crisis without talking about justice. Thanks to the continued activism of grassroots and frontline community organizers, progressive NGOs, and coalitions of small island states, climate politics are now deeply linked to questions of social justice and equity.
  
This course introduces students to key topics and issues in climate justice in order to gain a foundational understanding of the field. Themes and topics include: theoretical frameworks of climate justice; climate justice and gender; the justice dimensions of climate adaptation and managed retreat; energy democracy and just transitions; the question of culpability and who should be held responsible for causing global warming; and historical efforts to codify justice considerations at international institutions like the UN.",Leah V Aronowsky,,,11500,,W2100-20261-001,INTRO TO CLIMATE JUSTICE,Earth Institute,SDEV,https://doc.sis.columbia.edu/subj/SDEV/W2100-20261-001/,,In-Person,,3,,,20261SDEV2100W001,SEMINAR
